id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41246555,"Classy modern residence, 7/24 security,1 bedroom",96460850,Tevfik,,Avcilar,40.99322,28.7125,Entire home/apt,592,5,12,2022-02-19,0.46,110,0,6,
41417910,Amazing! Maslak Ağaoğlu 1453 Junior Suite 85 sqm.,171479063,Ahmet,,Sisli,41.11946,29.00752,Entire home/apt,3250,1,0,,,1,365,0,
41123636,Elite 3 Bedroom Residence with Balcony,157100965,Ahmet,,Umraniye,41.03215,29.1116,Entire home/apt,1382,13,1,2022-01-10,0.37,40,44,1,
41418012,"BEŞİKTAŞ AKARETLER'DE
ÇİFT KİŞİLİK ODA",325805485,Gülşah,,Besiktas,41.0434,28.99966,Entire home/apt,578,1,45,2022-02-05,1.68,8,358,21,
41123961,2 Bedroom + 1 Living Room Attic Washing/Drying,183337842,Kaan,,Sisli,41.07165763384425,28.988467419431565,Entire home/apt,390,4,31,2022-03-11,1.21,42,198,13,
41124176,Maltepe Esenkent kiralık oda,321831587,Onur,,Maltepe,40.92302,29.16158,Private room,150,7,0,,,1,0,0,
41125206,1 Bedroom + 1 Living Room Washing/Drying - Silver,183337842,Kaan,,Sisli,41.0717487464277,28.98847974249863,Entire home/apt,309,4,39,2022-02-07,1.46,42,183,18,
41247291,"Fine modern residence, 24/7 security, 2 bedroom",96460850,Tevfik,,Avcilar,40.9922,28.71211,Entire home/apt,682,5,8,2021-12-26,0.30,110,15,2,
41418613,"BEŞİKTAŞ AKARETLER'DE
3 KİSİLİK (TRIPLE) SUIT ODA",325805485,Gülşah,,Besiktas,41.04342,29.00038,Entire home/apt,756,1,25,2022-03-03,1.26,8,356,15,
41426427,"NEW AİRPORT  İSTANBUL,TAYAKADIN",324955970,Serkan,,Arnavutkoy,41.33861,28.67202,Private room,650,1,20,2021-12-30,0.75,1,365,6,
41247713,Rodin Apartment-3,321156380,Hakan,,Beyoglu,41.03371,28.98261,Entire home/apt,1040,3,1,2020-10-19,0.06,5,365,0,
41126378,New blue Modern Apartment Europe Side Istanbul,146599446,Osama,,Basaksehir,41.1318,28.78634,Entire home/apt,471,1,0,,,8,179,0,
41127414,IN MODA WITH A HUGE GARDEN 🌻,229548634,Andreia,,Kadikoy,40.98532,29.02096,Private room,295,1,35,2022-03-13,1.28,1,365,22,
41430244,COZY LOFT APARTMENT WITH PANORAMIC TERRACE,99177009,Vedat,,Avcilar,40.97303,28.71997,Entire home/apt,450,30,6,2020-08-28,0.22,1,285,0,
41248916,"5 - Home suite home, Just opened.",318903233,Zeynel,,Fatih,41.00555,28.96845,Private room,585,1,0,,,7,360,0,
41249122,"Fine modern apartment,(gym and hammam) 1 bedroom",96460850,Tevfik,,Avcilar,40.99178,28.71277,Entire home/apt,597,5,6,2021-11-26,0.24,110,86,1,
41431708,Looking for a peaceful and quiet  place in center?,206822549,Muhterem,,Sariyer,41.10659,29.05492,Private room,1104,5,0,,,1,90,0,
41250868,Real airbnb! Clean Room Near Metro,10994470,Pınar,,Kadikoy,41.00412,29.03031,Private room,175,1,37,2022-03-01,1.36,2,341,16,
41251593,Rodin Apartment 4,321156380,Hakan,,Beyoglu,41.03188,28.98231,Entire home/apt,1040,3,6,2021-11-15,0.22,5,262,2,
41132101,"Large, authentic room at the heart of Istiklal Av.",192690850,Eylul,,Beyoglu,41.03365,28.98129,Private room,318,2,14,2022-03-13,1.12,1,365,13,
41143479,Largest Triple Room near Galata Tower w/ Breakfast,189516806,Arzu,,Beyoglu,41.02812,28.97288,Private room,1336,1,3,2021-09-23,0.11,34,363,1,
41431806,Modern home in center of Istanbul with 2 bedrooms,325936179,Engin Erdem,,Beyoglu,41.03327,28.98543,Entire home/apt,862,2,12,2021-12-30,0.45,1,342,4,
41145035,New & Comfortable Flat,27683799,Melih,,Sisli,41.05541,28.98695,Entire home/apt,1177,6,8,2022-03-05,0.30,6,331,6,
41252327,Rodin Apartment 5,321156380,Hakan,,Beyoglu,41.03341,28.98073,Entire home/apt,1040,3,6,2021-05-02,0.22,5,358,1,
41440692,New Flat 5* near Akbatı mall& İstinye Hospital,326094511,Sama,,Esenyurt,41.05477,28.67237,Entire home/apt,1435,2,3,2022-03-06,0.12,2,90,1,
41254872,Cozy Flat Atakoy-Bakırkoy,27216098,Billy,,Bakirkoy,40.98283,28.84601,Entire home/apt,850,3,23,2022-03-20,1.07,2,360,13,
41145857,Deluxe Large Room for 3 People w/Breakfast,189516806,Arzu,,Beyoglu,41.02787,28.97486,Private room,1459,1,8,2022-03-13,1.14,34,316,8,
41442447,Room to rent,326112401,Recep,,Esenyurt,41.00344,28.69176,Private room,150,6,0,,,1,180,0,
41148370,Cozy friendly,299783363,Oguz Deniz,,Fatih,41.00236,28.93263,Private room,441,2,0,,,1,364,0,
41442664,Studio at center with its own terrace,226487677,Engin,,Beyoglu,41.0375,28.98383,Entire home/apt,489,2,11,2020-12-11,0.43,15,303,0,
41259481,Evora İstanbul,323958201,Fikri,,Pendik,40.85981,29.29765,Shared room,350,1,1,2020-01-06,0.04,1,180,0,
41443757,central flat in uskudar! perfect Bosphorus view!,9788833,Ezgi,,Uskudar,41.03011,29.02134,Private room,325,1,4,2021-11-25,0.15,1,364,3,
41260346,Bosphorus view penthouse 1+1,20138701,Taigun,,Beyoglu,41.03309,28.98857,Entire home/apt,634,3,47,2022-01-14,1.79,6,201,23,
41262459,Istanbul under your feet,323288113,İlyas,,Besiktas,41.08411,29.01692,Private room,3679,1,0,,,1,180,0,
41262993,Oda,213449073,Rasim,,Kagithane,41.07154,28.97395,Private room,294,1,0,,,2,179,0,
41149704,Wonderful VIP Suits - 100 m to Taksim Square A++ C,39140062,Ali,,Beyoglu,41.03921,28.98336,Private room,987,1,10,2021-03-31,0.37,1,2,1,
41151731,Your home in İstanbul,322298795,İmdat,,Bahcelievler,41.00418,28.85293,Private room,368,2,0,,,1,365,0,
41154673,Room for rent,322384234,Ismail Hakkı,,Besiktas,41.04452,29.00028,Private room,177,1,0,,,1,89,0,
41444548,One Bedroom Suite - Divan Istanbul Elmadag,251299028,Açalya,,Beyoglu,41.03874,28.9887,Private room,5304,999,0,,,3,359,0,
41156592,فنيسيا,322380824,Mohammed,,Gaziosmanpasa,41.08051,28.87593,Entire home/apt,736,1,0,,,1,365,0,
41265093,1+1 SUİT. DENİZ MANZARALI ORTAK TERAS.KOD:101,172981120,ByŞöhreT,,Besiktas,41.04298,29.00224,Entire home/apt,479,1,80,2021-12-24,2.96,4,0,25,
41447174,One Bedroom Suite Gezi Park View RO - Divan Istanbul Elmadag,251299028,Açalya,,Beyoglu,41.03881,28.98821,Private room,5910,999,0,,,3,339,0,
41276089,Taksim Budget,52159814,Tuğrul,,Beyoglu,41.039272,28.981306,Private room,766,1,1,2020-01-26,0.04,5,362,0,
41447198,Presidential Suite - Divan Istanbul Elmadag,251299028,Açalya,,Sisli,41.04055,28.98733,Private room,21336,999,0,,,3,337,0,
41161018,Merkezi ve ferah,322519314,Mehmet,,Gungoren,41.02722,28.86934,Private room,120,1,0,,,1,180,0,
41577810,Luxury Apartment - Close to Bosphorus.. (FSM),189532158,Emin,,Beykoz,41.09319,29.09137,Private room,139,2,4,2020-03-05,0.15,2,0,0,
41447804,Taksime Çok Yakın 3 Kişilik Daire FS4,324481307,Taner,,Beyoglu,41.03641,28.98242,Entire home/apt,459,1,3,2022-01-13,0.52,10,272,3,
41578596,Elite 1 Bedroom Family Residence UM1,157100965,Ahmet,,Umraniye,41.03234,29.11175,Entire home/apt,699,13,8,2022-03-07,0.33,40,78,3,
41579065,Bedroom and study in shared luxury apartment,5995613,Ustungel,,Kadikoy,40.97433,29.05585,Private room,750,1,0,,,1,179,0,
41579117,Luxury Apartment - Close to Bosphorus (FSM) -,189532158,Emin,,Beykoz,41.09249,29.09133,Private room,149,2,1,2020-01-18,0.04,2,0,0,
41581790,Cozy room in Aynalıçeşme,327712700,Cagdas,,Beyoglu,41.03446,28.97104,Private room,200,1,0,,,1,179,0,
41583700,Konfor ve guvenilirlik,327735163,Fatih,,Beylikduzu,40.98902,28.60036,Private room,809,1,0,,,1,89,0,
41276510,Apartments Near Sultanahmet Square,324175423,Timeks Suite,,Fatih,41.00357,28.97643,Private room,1024,1,6,2022-02-11,0.22,2,331,4,
41276599,AHG Hotels Group,52159814,Tuğrul,,Beyoglu,41.039272,28.981306,Private room,766,1,0,,,5,362,0,
41279513,Cosy Flat near Galata Tower,290550151,Mehmet Can,,Beyoglu,41.02566,28.97287,Entire home/apt,569,1,1,2021-12-19,0.29,1,365,1,
41282009,Göztepe Bağdat Street and Toy Museum - Kadıköy,9526845,Artemis,,Kadikoy,40.97675,29.06886,Entire home/apt,1104,1,0,,,1,269,0,
41286273,GV Suites 2+1 Luxurious,324278814,Gökhan,,Beyoglu,41.02746,28.97926,Entire home/apt,942,1,80,2022-03-24,3.02,4,74,43,
41450470,Taksime Çok Yakın Bodrum 2 Kişilik Daire FS1,324481307,Taner,,Beyoglu,41.03875,28.98221,Entire home/apt,357,1,0,,,10,264,0,
41450904,Taksime Çok Yakın Bodrum 3 kişilik Daire FS2,324481307,Taner,,Beyoglu,41.03676,28.98078,Entire home/apt,422,1,2,2020-08-27,0.08,10,266,0,
41585846,Beylikdüzü 2 kişilik oda,327753068,Mustafa,,Beylikduzu,41.01309,28.6253,Private room,155,1,0,,,1,90,0,
41586263,Konforlu bir daire,327765078,İsmail Arda,,Kartal,40.89968,29.21605,Private room,200,1,1,2020-01-21,0.04,1,90,0,
41451304,Taksime Çok Yakın 3 Kişilik Daire FS3,324481307,Taner,,Beyoglu,41.03656,28.98114,Entire home/apt,450,1,19,2021-06-19,0.99,10,267,2,
41588164,Deluxe01  Apartment 1+1 On İstiklal Street for4ppl,3257050,Tolga,,Beyoglu,41.0349,28.98118,Entire home/apt,1021,3,47,2022-03-26,1.79,7,363,28,
41286368,Palmera Old city economic room,279812048,Ömer Faruk,,Fatih,41.00332,28.96272,Private room,488,2,1,2020-01-24,0.04,5,348,0,
41451604,1-Center of İstanbul/lovely home with all you need,61483183,Pınar,,Sisli,41.05825,28.98383,Private room,368,3,0,,,2,364,0,
41286903,GV Suites 1+0 Standard No:3,324278814,Gökhan,,Beyoglu,41.02734,28.97944,Entire home/apt,539,1,104,2022-03-27,3.85,4,142,61,
41588721,"KONAK MAÇKA
İki Ayrı Yataklı yada Çift Kişilik Oda",325805485,Gülşah,,Besiktas,41.0418,29.00001,Entire home/apt,530,1,27,2022-02-14,1.39,8,360,18,
41452242,Rest And Have Fun ☺️,266240870,Güngör Ahmet,,Sariyer,41.23968,29.02901,Private room,1219,1,0,,,1,363,0,
41455136,Artist's house,150839461,İdris,,Sisli,41.04764,28.98137,Entire home/apt,537,1,1,2020-01-24,0.04,1,89,0,
41591166,Deluxe02  Apartment 1+1 On İstiklal Street for4ppl,3257050,Tolga,,Beyoglu,41.03651,28.9823,Entire home/apt,1126,3,49,2022-03-14,2.65,7,358,26,
41287181,GV Suites 1+0 Standard No:2,324278814,Gökhan,,Beyoglu,41.02738,28.97964,Entire home/apt,550,1,56,2022-03-21,2.11,4,154,36,
41287537,GV Suites 2+1 Standard,324278814,Gökhan,,Beyoglu,41.02553,28.97875,Entire home/apt,1185,1,38,2022-03-27,1.40,4,147,12,
41463019,ADAMS APARTMENT 1+1 HOUSE 03 in Taksim,237357713,Boss,,Beyoglu,41.03945,28.97922,Private room,180,1,1,2020-01-23,0.04,5,0,0,
41291175,STAY IN THE HEART OF ISTANBUL,160993210,Beliz,,Beyoglu,41.03518,28.97265,Entire home/apt,1301,1,4,2020-03-01,0.15,3,365,0,
41592799,Deluxe03  Apartment 1+1 On İstiklal Street for4ppl,3257050,Tolga,,Beyoglu,41.03655,28.98108,Entire home/apt,674,3,29,2022-03-19,1.13,7,365,16,
41468087,Luxurious New Flat next to Istinye Univ. Hospital,326094511,Sama,,Esenyurt,41.05508,28.67335,Entire home/apt,1435,2,2,2020-11-30,0.07,2,178,0,
41594236,Room for rent near Istanbul airport in 10 minutes,327882426,-Emel,,Arnavutkoy,41.20153,28.76671,Private room,250,1,0,,,1,71,0,
41597264,MODERN & CENTRAL PERA STUDIO,17768502,Mia,,Beyoglu,41.03204,28.96974,Entire home/apt,673,1,15,2022-01-25,0.58,16,350,8,
41301309,Deluxe Suite (2) Near to Taxim Square,14875223,Murat,,Beyoglu,41.03718,28.98181,Entire home/apt,587,1,18,2021-07-04,0.72,28,365,2,
41302116,İstanbul Merkezinde Dikilitaşta rahat bir durak!,275759619,Harun,,Besiktas,41.05497,29.00392,Private room,150,1,0,,,1,88,0,
41304537,Pera Orient Suites,52159814,Tuğrul,,Beyoglu,41.03873,28.98223,Private room,766,1,1,2022-02-01,0.52,5,337,1,
41470045,Preferred Hotel Old City,318301024,Veysi,,Fatih,41.01336,28.97834,Entire home/apt,1631,1,0,,,1,179,0,
41307963,Taksim square 3+1 luxury home,304879646,Ayhan,,Beyoglu,41.03494,28.98698,Private room,1099,1,2,2021-09-15,0.18,3,335,2,
41308297,COZY STUDIO IN BOSPHORUS,324542660,Adem,,Uskudar,41.03399,29.03156,Entire home/apt,914,7,1,2020-01-07,0.04,1,90,0,
41600709,Sweat home for 10 person in İstanbul,328005341,Javohir,,Fatih,41.00437,28.96775,Private room,4645,1,0,,,5,365,0,
41476283,Miniş bir Kız öğrenci evi,325529565,Dicle,,Kadikoy,40.99746,29.0498,Private room,210,1,0,,,1,179,0,
41308768,Deluxe Triple Family Room At The City Center,29320610,Tastan,,Fatih,41.00417,28.97458,Private room,1138,1,0,,,5,283,0,
41477018,Cozy apartment in the centre of Nişantaşı,326486646,Şeyma,,Sisli,41.05431,28.99441,Private room,736,2,0,,,1,362,0,
41310746,YELLOW DOOR,324332598,Tuğtekin,,Beyoglu,41.03672,28.9752,Entire home/apt,366,2,1,2021-10-31,0.20,1,179,1,
41311684,Fully Furnished Luxury House in City Centre,21086972,Kerim,,Sisli,41.05496,28.98672,Entire home/apt,700,2,68,2022-03-16,2.52,6,111,33,
41601207,Cozy and Fresh Place in Center of Urban City,66347834,Kerem,,Beyoglu,41.02993,28.97788,Entire home/apt,816,90,0,,,1,179,0,
41478402,Fully Renovated Spacious Two Bedroom at Cihangir,151209115,Yıldıray,,Beyoglu,41.03419,28.98843,Entire home/apt,1030,3,65,2022-03-26,2.47,18,260,41,
41601404,"nicely decorated flat, great location",199747306,Tuğçe,,Sisli,41.06508,29.01198,Entire home/apt,1463,3,0,,,1,364,0,
41478450,Clean and cheap place in Kumkapı Meyhaneleri,326320938,Avci Hostel,,Fatih,41.0034,28.96419,Shared room,120,1,2,2021-10-08,0.30,1,365,2,
41601618,Istanbul Villa Pearl 4 Room 9 Person Grand Bazaar,36741980,Barış,,Fatih,41.00379,28.96789,Private room,2671,1,0,,,5,365,0,
41312572,Unique flat at central location,468113,Zeynep,,Beyoglu,41.03406,28.98151,Entire home/apt,310,4,6,2022-03-25,1.71,1,225,6,
41313891,5 Minüte to haqiasophİa &city center  İstanbul,23018207,Ramazan,,Fatih,41.00273,28.975,Private room,733,1,16,2022-03-07,0.59,11,365,13,
41479294,Venos,198802613,Suhaib,,Esenyurt,41.01224,28.68214,Private room,366,3,0,,,1,83,0,
41314532,Deluxe Room for 2+1,277823128,Alperen,,Fatih,41.00382,28.97119,Private room,469,1,2,2022-03-10,0.79,7,160,2,
41602531,Central&Cosy Home with a Garden,247557388,Emrah,,Kadikoy,40.9958,29.03219,Private room,200,2,21,2022-02-20,0.80,1,107,12,
41602933,A 120 yr-old Cosy Apartment near Istiklal Street,46359907,Ege,,Beyoglu,41.03712,28.97399,Private room,293,2,1,2020-01-22,0.04,1,88,0,
41603345,Taksim Atlas Rooms,52159814,Tuğrul,,Beyoglu,41.04047,28.98058,Private room,778,1,0,,,5,276,0,
41603473,Istanbul Villa Pearl 2 Room 4 Person Galata Tower,36741980,Barış,,Fatih,41.0049,28.96778,Private room,1173,1,0,,,5,365,0,
41480626,"New furnished apartment, central European Istanbul",326525583,Mahmoud,,Bahcelievler,40.9982,28.84029,Entire home/apt,732,5,0,,,1,88,0,
41606321,Muhteşem şehir manzarasını full cam ile seyredin,314316698,Emre,,Kadikoy,40.99498,29.05808,Entire home/apt,1368,14,16,2021-04-25,0.60,1,365,1,
41315417,Flat with a Bosphorus view in Ortakoy,12567632,Eda,,Besiktas,41.0508,29.02368,Entire home/apt,813,7,1,2020-03-15,0.04,1,267,0,
41486593,Disinfected! Charming Flat & Unique Terrace@Galata,269174334,Merve & Ahmet,,Beyoglu,41.02632,28.97484,Entire home/apt,886,2,83,2022-03-24,3.15,2,141,34,
41488675,Modern Flat w View in New Building @ Cihangir No:2,151209115,Yıldıray,,Beyoglu,41.03052,28.98558,Entire home/apt,983,2,61,2022-03-03,2.33,18,250,34,
41608002,Yunus's Apartment,328060670,Yunus Emre,,Beykoz,41.0967,29.08629,Entire home/apt,600,1,0,,,1,90,0,
41610420,Maltepede geniş ferah günlük veya sürekli kiralık,328080649,Günay,,Maltepe,40.93606,29.14865,Private room,96,1,0,,,1,179,0,
41489698,Double Room Seaside Hotel,326491292,Grand Gold,,Buyukcekmece,41.02597,28.46663,Private room,180,999,2,2020-08-13,0.07,1,365,0,
41613197,Comfy & Spacious Flat in the Center of Cihangir,76702506,İrem,,Beyoglu,41.0319,28.98776,Entire home/apt,866,2,50,2022-03-17,1.89,1,135,22,
41613801,Luxury and clean,48895040,Ahmet TuRan,,Kucukcekmece,40.99439,28.78555,Private room,1465,1,0,,,1,179,0,
41317105,"🏡 Full apartment 15 min to TAKSIM,ŞİŞLİ,NİŞANTAŞI",188196687,Ali Can,,Sisli,41.05011,28.98421,Entire home/apt,569,2,32,2022-03-19,1.19,1,343,18,
41319825,Şişlinin en merkezi lokalinde 2+1 daire,241735747,Firuze,,Sisli,41.04744,28.98361,Entire home/apt,500,1,2,2020-02-22,0.08,3,0,0,
41328498,Comfy - Garden Apartment.  (1+1),316505891,Dream Houses Istanbul,,Bagcilar,41.04066,28.81399,Entire home/apt,659,3,8,2021-12-31,0.39,21,365,3,
41489922,500 evler,326626513,Gülseren,,Gaziosmanpasa,41.0783,28.88977,Entire home/apt,720,1,0,,,1,180,0,
41328624,3 room for all family entire home 70m2,10091379,Fatih,,Bahcelievler,40.99484,28.84991,Entire home/apt,750,1,16,2021-11-13,0.88,8,334,10,
41328700,Fully Furnished Luxury House in City Centre- 2,21086972,Kerim,,Sisli,41.05483,28.98672,Entire home/apt,800,2,37,2022-03-14,1.42,6,98,19,
41332452,Private room 2 in Taksim Square Inc. Breakfast.,190760576,Ömer,,Beyoglu,41.04116,28.97923,Private room,550,1,1,2021-11-14,0.22,8,359,1,
41614526,Özel oda,313629517,Nur,,Besiktas,41.04938,29.0059,Private room,300,1,0,,,2,364,0,
41491523,Luxury 2 rooms flat,320255729,Eren,,Gaziosmanpasa,41.0794,28.87756,Entire home/apt,1137,4,1,2020-02-09,0.04,8,360,0,
41627236,Armagrandi Spina Hotel,98326835,Kadir,,Fatih,41.006,28.9791,Private room,929,1,9,2022-01-10,0.75,3,354,9,
41333346,İstanbul TOWN,324817981,Belgin,,Fatih,41.00729,28.9645,Entire home/apt,574,2,0,,,2,180,0,
41334711,Deluxe Suite (4) Near to Taxim Square,14875223,Murat,,Beyoglu,41.03718,28.98181,Entire home/apt,584,1,2,2021-05-31,0.11,28,365,1,
41335194,Leventte özel oda,324833881,Ömer Faruk,,Sisli,41.07642,29.0088,Private room,120,4,0,,,1,120,0,
41335391,Private Villa Room Near İstanbul Airport,311787796,Salah,,Arnavutkoy,41.23011,28.68897,Private room,300,1,0,,,2,25,0,
41492321,kadıköy' de merkezi ortak daire,308469709,Ceyda,,Kadikoy,40.99573,29.02648,Private room,175,1,22,2022-01-28,0.88,1,364,18,
41336317,Pretty Suit (1) 200mt  From Taksim Square,14875223,Murat,,Beyoglu,41.03718,28.98181,Entire home/apt,538,1,15,2021-05-18,0.57,28,365,1,
41336793,Yellow  Dream  D-H  (1+1),316505891,Dream Houses Istanbul,,Bagcilar,41.04076,28.81187,Entire home/apt,711,3,3,2020-12-22,0.12,21,335,0,
41627882,SU MERDUM HOTEL,328338082,Remzi̇,,Uskudar,41.04576,29.04875,Private room,600,1,0,,,1,363,0,
41494958,Delightful Suite Sultanahmet I,743398,Team Richard,,Fatih,41.01336,28.97703,Entire home/apt,1059,1,38,2022-03-25,2.18,5,336,29,
41630558,Elysium Taksim Residence,131287088,Gizem,,Sisli,41.04179,28.98415,Entire home/apt,2114,1,11,2021-12-23,0.44,1,323,9,
41336819,Furnished central apartment,222963781,Nurangiz,,Sisli,41.05312,28.97416,Entire home/apt,732,1,1,2020-01-07,0.04,1,0,0,
41500815,"Room in Yeldeğirmeni, Kadıköy",114795146,Bertuğ,,Kadikoy,40.99564,29.03095,Private room,325,1,0,,,2,362,0,
41631683,MYHOUSE SUIT APARTMENT,47692011,Güneş,,Esenyurt,41.00117,28.69275,Entire home/apt,700,1,1,2022-01-21,0.43,11,364,1,
41632244,Private terrace in Cihangir...,4279449,Cüneyt,,Beyoglu,41.03368,28.98456,Entire home/apt,1142,1,16,2022-03-05,0.60,6,329,11,
41632630,Furnished Apartment in Avcilar,328387414,Lutfi,,Esenyurt,41.00339,28.69124,Entire home/apt,850,1,1,2020-08-07,0.05,5,357,0,
41503813,Modern and Economic Flat in Galata,246770674,Ulvi,,Beyoglu,41.02749,28.97864,Entire home/apt,599,1,19,2022-02-08,0.72,11,365,6,
41511884,Taksim-Beşiktaş’a 10dk mesafe ve tüm ulaşıma yakın,195136110,Meliha,,Sisli,41.07536,29.00562,Private room,809,1,0,,,1,89,0,
41633065,LUX STUDIO ROOM IN RESIDENCE,328387414,Lutfi,,Esenyurt,41.00188,28.69149,Entire home/apt,500,1,1,2020-08-22,0.05,5,178,0,
41633418,AĞVA ANTİK RIVER HOUSE,290959521,Ekrem,,Sile,41.12417,29.86232,Private room,1050,1,1,2020-11-22,0.06,5,56,0,
41635815,Taksim ve Eminönü çok yakın... Haliç manzaralı,328430427,Nazlı,,Beyoglu,41.03256,28.96851,Shared room,194,1,0,,,1,365,0,
41337489,"Metrobüse 10 dk,Tüyap a, marmara park avm",324856892,Emine,,Esenyurt,41.02311,28.66181,Private room,145,1,11,2021-07-28,0.43,1,273,2,
41338497,Villa in Istanbul with Elevator and Swimming Pool,324851831,Ali Murat,,Uskudar,41.05224,29.07136,Entire home/apt,4878,5,16,2022-02-27,0.60,2,88,8,
41341006,Taksimde 1+1 eşyalı daireler,284227337,Seyfettin,,Beyoglu,41.03444,28.98265,Entire home/apt,1099,1,0,,,4,179,0,
41341585,2+1 lüx eşyalı daireler,284227337,Seyfettin,,Kagithane,41.08488,28.98669,Entire home/apt,1471,1,0,,,4,179,0,
41343371,İstanbul family house,324817981,Belgin,,Fatih,41.00503,28.96498,Entire home/apt,721,3,0,,,2,179,0,
41344917,Private room 1 in Taksim Square Inc. Breakfast.,190760576,Ömer,,Beyoglu,41.03991,28.98087,Private room,550,1,2,2021-08-24,0.12,8,359,1,
41345191,Private room 3 in Taksim Square Inc. Breakfast.,190760576,Ömer,,Beyoglu,41.03956,28.97949,Private room,550,1,0,,,8,365,0,
41773628,Minimal&Cozy,324227728,Elif Naz,,Besiktas,41.04411,28.9992,Private room,450,3,1,2020-02-16,0.04,1,87,0,
41774147,Spacious 2 units ! 8R/6BR/4Bath (up to 22 ppl!),19798022,Wonder,,Beyoglu,41.03308,28.98481,Entire home/apt,6944,2,4,2022-02-18,0.25,57,344,3,
41512808,Duplex apartment on bright basement near Taksim,206624298,Firez,,Sisli,41.0484,28.98735,Entire home/apt,799,1,0,,,20,364,0,
41775712,Aileden birisiniz,330050314,Emrah,,Esenyurt,41.02052,28.63221,Private room,589,1,0,,,1,180,0,
41514433,Luxury hotel room in the real heart of Sultanahmet,98708998,Mehmet,,Fatih,41.003361,28.975285,Private room,1154,1,0,,,6,336,0,
41781242,Venezia residence,320255729,Eren,,Gaziosmanpasa,41.07981,28.87709,Entire home/apt,1137,30,1,2020-02-12,0.04,8,359,0,
41781244,Ortaköy- the apartment in  center of the istanbul,330113092,Baransel,,Besiktas,41.05729,29.02192,Entire home/apt,589,7,0,,,1,179,0,
41637450,Sweet and clean private room,187285704,Saeed,,Esenyurt,41.02271,28.64767,Private room,1000,10,0,,,1,89,0,
41639804,"Air con. 2 Bedrooms,Private Sauna&Hamam, No Stairs",46026691,Eyp,,Beyoglu,41.02679,28.97823,Entire home/apt,1031,2,34,2022-03-28,1.30,13,270,22,
41515029,BellaVista Hostel,290535365,Imran,,Beyoglu,41.03959,28.97968,Shared room,136,1,0,,,5,364,0,
41641661,"Residence in Kadikoy near metro, shoping mall",193805380,Can,,Kadikoy,40.99497,29.05934,Private room,294,1,0,,,1,364,0,
41642416,Nişantaşında şehir ve köprü manzaralı stüdyo daire,328517001,Serpil,,Sisli,41.05171,28.99103,Entire home/apt,736,1,1,2021-09-26,0.16,2,364,1,
41642636,Nişantaşında şehir manzaralı balkonlu stüdyo daire,328517001,Serpil,,Sisli,41.05165,28.99022,Entire home/apt,736,2,0,,,2,364,0,
41781335,Burgazada Orhan Bakkalin Evi,13479643,Ebru,,Adalar,40.88159,29.06826,Entire home/apt,24900,200,0,,,2,365,0,
41783594,"Peaceful, soulful apartment",330128628,Esma,,Besiktas,41.04747,29.00509,Private room,325,1,0,,,1,173,0,
41784362,REGARD HOTEL,330133513,Regard,,Sisli,41.04655,28.98577,Private room,1305,999,0,,,5,180,0,
41787964,Merkezefendi House,330169524,Abdullah,,Zeytinburnu,41.00921,28.91182,Private room,358,1,0,,,1,90,0,
41515103,Extra Large family apartment in OLDCİTY center,283271701,Serdarr,,Fatih,41.00403,28.9773,Entire home/apt,1800,2,3,2021-12-25,0.36,14,365,3,
41515253,FOUR PERSON SUİTES,26897639,Lir Residence,,Beyoglu,41.03422,28.98803,Entire home/apt,489,1,0,,,3,356,0,
41517181,Single Room in an Art Filled Home with Bridge View,59062714,Simon,,Besiktas,41.04989,29.02459,Private room,265,1,17,2021-08-31,0.67,2,287,8,
41790842,Deniz manzaralı bahçeli ev İST,330190771,Atilla,,Arnavutkoy,41.34762,28.68181,Private room,342,1,0,,,1,365,0,
41643772,Merkezi konumda,234130200,Apoçino,,Besiktas,41.04758,29.00402,Private room,350,3,0,,,1,0,0,
41519554,Özel Villa - Saklı bahçe - Zekeriyaköy,327021763,Turan,,Sariyer,41.19656,29.01413,Entire home/apt,8500,2,8,2022-03-15,0.31,1,178,4,
41523668,ROOM OR WHOLE FLAT FOR ERASMUS STUDENTS,202513917,Gamze,,Bahcelievler,41.01772,28.85035,Private room,179,30,0,,,1,364,0,
41525811,The house is within the site,327075521,Ahmet,,Kucukcekmece,41.05729,28.79762,Private room,2500,1,0,,,1,363,0,
41648983,Mall of Istanbul Residence,101093912,Nahreen,,Basaksehir,41.06522,28.80605,Entire home/apt,952,5,0,,,1,90,0,
41792497,"ucuz,temiz ve gövenilir konaklama",330204236,Avşin,,Fatih,41.00605,28.96147,Private room,325,1,2,2022-01-01,0.08,1,365,1,
41526131,2bedroom -AC- Stylish Apartment Near Galata Tower,224698906,Sabahattin,,Beyoglu,41.02672,28.97753,Entire home/apt,1827,2,62,2022-03-27,2.35,9,351,35,
41795677,Cosy room in Kadıköy,10994470,Pınar,,Kadikoy,41.00148,29.02924,Private room,157,1,25,2022-03-23,0.97,2,326,17,
41653221,3 KİŞİLİK ODA KAHVALTI(TRİPLE BREAKFAST) AKARETLER,325805485,Gülşah,,Besiktas,41.04131,28.99808,Entire home/apt,749,1,3,2021-12-29,0.43,8,359,3,
